Date,State,Confirmed,Deceased,Recovered
12-Jun-20,UP,528,20,317
12-Jun-20,UT,69,5,61
12-Jun-20,WB,476,9,218
12-May-20,AN,0,0,0
12-May-20,AP,71,1,58
12-May-20,AR,0,0,0
12-May-20,AS,0,0,0
12-May-20,BR,130,0,5
12-May-20,CH,6,0,2
12-May-20,CT,0,0,1
12-May-20,DD,0,0,0
12-May-20,DL,406,13,383
12-May-20,DN,0,0,1
12-May-20,GA,0,0,0
12-May-20,GJ,362,24,466
12-May-20,HP,8,0,0
12-May-20,HR,50,0,5
12-May-20,JH,11,0,1
12-May-20,JK,55,0,28
12-May-20,KA,63,0,7
12-May-20,KL,5,0,0
12-May-20,LA,0,0,0
12-May-20,LD,0,0,0
12-May-20,MH,1026,53,339
12-May-20,ML,0,0,0
12-May-20,MN,0,0,0
12-May-20,MP,201,4,113
12-May-20,MZ,0,0,0
12-May-20,NL,0,0,0
12-May-20,OR,22,0,31
12-May-20,PB,37,1,3
12-May-20,PY,0,0,0
12-May-20,RJ,138,4,130
12-May-20,SK,0,0,0
12-May-20,TG,51,2,21
12-May-20,TN,716,8,83
12-May-20,TR,2,0,0
12-May-20,TT,3562,120,1905
12-May-20,UN,0,0,0
12-May-20,UP,91,2,115
12-May-20,UT,1,0,0
12-May-20,WB,110,8,113
13-Apr-20,AN,0,0,0
13-Apr-20,AP,19,0,0
13-Apr-20,AR,0,0,0
13-Apr-20,AS,2,0,0
13-Apr-20,BR,2,0,2
13-Apr-20,CH,0,0,0
13-Apr-20,CT,0,0,0
13-Apr-20,DD,0,0,0
13-Apr-20,DL,356,4,3
13-Apr-20,DN,0,0,0
13-Apr-20,GA,0,0,0
13-Apr-20,GJ,56,2,10
13-Apr-20,HP,0,0,0
13-Apr-20,HR,1,0,7
13-Apr-20,JH,5,0,0
13-Apr-20,JK,25,0,10
13-Apr-20,KA,15,2,6
13-Apr-20,KL,3,0,19
13-Apr-20,LA,2,0,1
13-Apr-20,LD,0,0,0
13-Apr-20,MH,352,11,12
13-Apr-20,ML,1,0,0
13-Apr-20,MN,0,0,0
13-Apr-20,MP,52,7,10
13-Apr-20,MZ,0,0,0
13-Apr-20,NL,0,0,0
13-Apr-20,OR,1,0,6
13-Apr-20,PB,6,0,2
13-Apr-20,PY,0,0,0
13-Apr-20,RJ,93,0,0
13-Apr-20,SK,0,0,0
13-Apr-20,TG,61,1,0
13-Apr-20,TN,98,0,8
13-Apr-20,TR,0,0,0
13-Apr-20,TT,1243,27,112
13-Apr-20,UN,0,0,0
13-Apr-20,UP,75,0,4
13-Apr-20,UT,0,0,2
13-Apr-20,WB,18,0,10
13-Jun-20,AN,0,0,0
13-Jun-20,AP,222,2,94
13-Jun-20,AR,5,0,2
13-Jun-20,AS,207,0,221
13-Jun-20,BR,193,0,370
13-Jun-20,CH,5,0,0
13-Jun-20,CT,105,0,87
13-Jun-20,DD,0,0,0
13-Jun-20,DL,2134,57,1547
13-Jun-20,DN,5,0,0
13-Jun-20,GA,60,0,1
13-Jun-20,GJ,517,33,390
13-Jun-20,HP,16,0,16
13-Jun-20,HR,415,8,328
13-Jun-20,JH,55,0,131
13-Jun-20,JK,148,2,183
13-Jun-20,KA,308,3,208
13-Jun-20,KL,85,0,46
13-Jun-20,LA,198,0,10
13-Jun-20,LD,0,0,0
13-Jun-20,MH,3427,113,1550
13-Jun-20,ML,0,0,1
13-Jun-20,MN,64,0,0
13-Jun-20,MP,198,7,176
13-Jun-20,MZ,6,0,0
13-Jun-20,NL,7,0,27
13-Jun-20,OR,225,0,120
13-Jun-20,PB,77,2,45
13-Jun-20,PY,13,0,6
13-Jun-20,RJ,333,10,326
13-Jun-20,SK,0,0,2
13-Jun-20,TG,253,8,74
13-Jun-20,TN,1989,30,1362
13-Jun-20,TR,83,0,37
13-Jun-20,TT,12039,309,8092
13-Jun-20,UN,-331,0,0
13-Jun-20,UP,502,20,266
13-Jun-20,UT,61,2,130
13-Jun-20,WB,454,12,336
13-May-20,AN,0,0,0
13-May-20,AP,48,1,86
13-May-20,AR,0,0,0
13-May-20,AS,15,0,0
13-May-20,BR,74,1,18
13-May-20,CH,4,0,0
13-May-20,CT,0,0,1
13-May-20,DD,0,0,0
13-May-20,DL,359,20,346
13-May-20,DN,0,0,0
13-May-20,GA,0,0,0
13-May-20,GJ,364,29,316
13-May-20,HP,1,0,0
13-May-20,HR,13,0,76
13-May-20,JH,5,0,8
13-May-20,JK,37,1,11
13-May-20,KA,34,2,18
13-May-20,KL,10,0,1
13-May-20,LA,1,0,0
13-May-20,LD,0,0,0
13-May-20,MH,1495,54,422
13-May-20,ML,0,0,1
13-May-20,MN,0,0,0
13-May-20,MP,187,7,144
13-May-20,MZ,0,0,0
13-May-20,NL,0,0,0
13-May-20,OR,101,0,27
13-May-20,PB,10,0,29
13-May-20,PY,1,0,0
13-May-20,RJ,202,4,119
13-May-20,SK,0,0,0
13-May-20,TG,41,2,117
13-May-20,TN,509,3,41
13-May-20,TR,1,0,0
13-May-20,TT,3726,137,1963
13-May-20,UN,0,0,0
13-May-20,UP,94,4,92
13-May-20,UT,3,0,0
13-May-20,WB,117,9,90
14-Apr-20,AN,0,0,0
14-Apr-20,AP,45,4,4
14-Apr-20,AR,0,0,0
14-Apr-20,AS,1,0,0
14-Apr-20,BR,0,0,1
14-Apr-20,CH,0,0,0
14-Apr-20,CT,2,0,3
14-Apr-20,DD,0,0,0
14-Apr-20,DL,51,2,0
14-Apr-20,DN,0,0,0
14-Apr-20,GA,0,0,0
14-Apr-20,GJ,78,2,5
14-Apr-20,HP,1,0,1
14-Apr-20,HR,2,0,4
14-Apr-20,JH,3,0,0
14-Apr-20,JK,8,0,14
14-Apr-20,KA,13,2,11
14-Apr-20,KL,8,0,13
14-Apr-20,LA,0,0,0
14-Apr-20,LD,0,0,0
14-Apr-20,MH,346,18,30
14-Apr-20,ML,0,0,0
14-Apr-20,MN,0,0,0
14-Apr-20,MP,127,3,13
14-Apr-20,MZ,0,0,0
14-Apr-20,NL,0,0,0
14-Apr-20,OR,5,0,0
14-Apr-20,PB,8,1,2
14-Apr-20,PY,0,0,0
14-Apr-20,RJ,108,0,26
14-Apr-20,SK,0,0,0
14-Apr-20,TG,52,1,7
14-Apr-20,TN,31,1,23
14-Apr-20,TR,0,0,0
14-Apr-20,TT,1031,37,167
14-Apr-20,UN,0,0,0
14-Apr-20,UP,102,3,1
14-Apr-20,UT,2,0,2
14-Apr-20,WB,38,0,7
14-Jun-20,AN,2,0,0
14-Jun-20,AP,294,2,131
14-Jun-20,AR,3,0,1
14-Jun-20,AS,218,0,155
14-Jun-20,BR,186,1,289
14-Jun-20,CH,2,0,0
14-Jun-20,CT,121,3,88
14-Jun-20,DD,0,0,0
14-Jun-20,DL,2224,56,878
14-Jun-20,DN,4,0,0
14-Jun-20,GA,41,0,4
14-Jun-20,GJ,511,29,442
14-Jun-20,HP,16,0,17
14-Jun-20,HR,459,10,200
14-Jun-20,JH,52,0,89
14-Jun-20,JK,163,4,120
14-Jun-20,KA,176,5,312
14-Jun-20,KL,54,0,56
14-Jun-20,LA,112,0,12
14-Jun-20,LD,0,0,0
14-Jun-20,MH,3390,120,1632
14-Jun-20,ML,0,0,3
14-Jun-20,MN,9,0,18
14-Jun-20,MP,161,12,300
14-Jun-20,MZ,2,0,0
14-Jun-20,NL,10,0,4
14-Jun-20,OR,186,1,114
14-Jun-20,PB,77,2,29
14-Jun-20,PY,18,1,9
14-Jun-20,RJ,293,10,229
14-Jun-20,SK,5,0,0
14-Jun-20,TG,237,3,25
14-Jun-20,TN,1974,38,1138
14-Jun-20,TR,33,0,118
14-Jun-20,TT,11405,324,7358
14-Jun-20,UN,-548,0,0
14-Jun-20,UP,497,14,393
14-Jun-20,UT,34,1,34
14-Jun-20,WB,389,12,518
14-Mar-20,AN,0,0,0
14-Mar-20,AP,1,0,0
14-Mar-20,AR,0,0,0
14-Mar-20,AS,0,0,0
14-Mar-20,BR,0,0,0
14-Mar-20,CH,0,0,0
14-Mar-20,CT,0,0,0
14-Mar-20,DD,0,0,0
14-Mar-20,DL,7,1,1
14-Mar-20,DN,0,0,0
14-Mar-20,GA,0,0,0
14-Mar-20,GJ,0,0,0
14-Mar-20,HP,0,0,0
14-Mar-20,HR,14,0,0
14-Mar-20,JH,0,0,0
14-Mar-20,JK,2,0,0
14-Mar-20,KA,6,1,0
14-Mar-20,KL,19,0,3
14-Mar-20,LA,0,0,0
14-Mar-20,LD,0,0,0
14-Mar-20,MH,14,0,0
14-Mar-20,ML,0,0,0
14-Mar-20,MN,0,0,0
14-Mar-20,MP,0,0,0
14-Mar-20,MZ,0,0,0
14-Mar-20,NL,0,0,0
14-Mar-20,OR,0,0,0
14-Mar-20,PB,1,0,0
14-Mar-20,PY,0,0,0
14-Mar-20,RJ,3,0,1
14-Mar-20,SK,0,0,0
14-Mar-20,TG,1,0,0
14-Mar-20,TN,1,0,0
14-Mar-20,TR,0,0,0
14-Mar-20,TT,81,2,9
14-Mar-20,UN,0,0,0
14-Mar-20,UP,12,0,4
14-Mar-20,UT,0,0,0
14-Mar-20,WB,0,0,0
14-May-20,AN,0,0,0
14-May-20,AP,68,1,50
14-May-20,AR,0,0,0
14-May-20,AS,7,0,0
14-May-20,BR,46,0,12
14-May-20,CH,0,0,7
14-May-20,CT,1,0,1
14-May-20,DD,0,0,0
14-May-20,DL,472,9,187
14-May-20,DN,0,0,0
14-May-20,GA,8,0,0
14-May-20,GJ,324,20,191
14-May-20,HP,6,0,0
14-May-20,HR,25,0,21
14-May-20,JH,26,0,0
14-May-20,JK,12,0,19
14-May-20,KA,28,2,9
14-May-20,KL,26,0,3
14-May-20,LA,0,0,0
14-May-20,LD,0,0,0
14-May-20,MH,1602,44,542
14-May-20,ML,0,0,0
14-May-20,MN,1,0,0
14-May-20,MP,253,5,167
14-May-20,MZ,0,0,0
14-May-20,NL,0,0,0
14-May-20,OR,134,0,15
14-May-20,PB,11,0,23
14-May-20,PY,3,0,0
14-May-20,RJ,206,4,65
14-May-20,SK,0,0,0
14-May-20,TG,47,0,13
14-May-20,TN,447,2,65
14-May-20,TR,1,0,27
14-May-20,TT,3991,97,1594
14-May-20,UN,0,0,0
14-May-20,UP,144,2,107
14-May-20,UT,6,0,4
14-May-20,WB,87,8,66
15-Apr-20,AN,0,0,0
15-Apr-20,AP,41,3,4
15-Apr-20,AR,0,0,1
15-Apr-20,AS,0,0,2
15-Apr-20,BR,6,0,0
15-Apr-20,CH,0,0,2
15-Apr-20,CT,0,0,4
15-Apr-20,DD,0,0,0
15-Apr-20,DL,17,2,10
15-Apr-20,DN,0,0,0
15-Apr-20,GA,0,0,1
15-Apr-20,GJ,116,5,5
15-Apr-20,HP,2,0,0
15-Apr-20,HR,6,0,2
15-Apr-20,JH,1,0,0
15-Apr-20,JK,22,0,6
15-Apr-20,KA,19,2,9
15-Apr-20,KL,1,0,7
15-Apr-20,LA,1,0,0
15-Apr-20,LD,0,0,0
15-Apr-20,MH,236,9,36
15-Apr-20,ML,6,1,0
15-Apr-20,MN,0,0,0
15-Apr-20,MP,197,0,0
15-Apr-20,MZ,0,0,0
15-Apr-20,NL,0,0,0
15-Apr-20,OR,0,0,1
15-Apr-20,PB,2,0,0
15-Apr-20,PY,0,0,0
15-Apr-20,RJ,71,0,0
15-Apr-20,SK,0,0,0
15-Apr-20,TG,6,0,8
15-Apr-20,TN,38,2,37
15-Apr-20,TR,0,0,1
15-Apr-20,TT,886,27,144
15-Apr-20,UN,0,0,0
15-Apr-20,UP,75,3,7
15-Apr-20,UT,0,0,0
15-Apr-20,WB,23,0,1
15-Jun-20,AN,1,0,0
15-Jun-20,AP,304,2,69
15-Jun-20,AR,4,0,0
15-Jun-20,AS,191,0,245
15-Jun-20,BR,187,2,251
15-Jun-20,CH,5,1,6
15-Jun-20,CT,44,0,124
15-Jun-20,DD,0,0,0
15-Jun-20,DL,1647,73,604
15-Jun-20,DN,0,0,0
15-Jun-20,GA,28,0,11
15-Jun-20,GJ,514,28,339
15-Jun-20,HP,38,0,16
15-Jun-20,HR,514,12,562
15-Jun-20,JH,30,1,95
15-Jun-20,JK,179,3,215
15-Jun-20,KA,213,2,174
15-Jun-20,KL,82,1,73
15-Jun-20,LA,6,0,2
15-Jun-20,LD,0,0,0
15-Jun-20,MH,2786,178,5071
15-Jun-20,ML,0,0,0
15-Jun-20,MN,32,0,60
15-Jun-20,MP,133,6,226
15-Jun-20,MZ,5,0,0
15-Jun-20,NL,4,0,0
15-Jun-20,OR,146,0,146
15-Jun-20,PB,127,4,87
15-Jun-20,PY,8,0,4
15-Jun-20,RJ,287,9,219
15-Jun-20,SK,0,0,0
15-Jun-20,TG,219,2,389
15-Jun-20,TN,1843,44,797
15-Jun-20,TR,10,0,0
15-Jun-20,TT,10032,396,10639
15-Jun-20,UN,-464,0,0
15-Jun-20,UP,476,18,342
15-Jun-20,UT,26,0,78
15-Jun-20,WB,407,10,434
15-Mar-20,AN,0,0,0
15-Mar-20,AP,0,0,0
15-Mar-20,AR,0,0,0
15-Mar-20,AS,0,0,0
15-Mar-20,BR,0,0,0
15-Mar-20,CH,0,0,0
15-Mar-20,CT,0,0,0
15-Mar-20,DD,0,0,0
15-Mar-20,DL,0,0,1
15-Mar-20,DN,0,0,0
15-Mar-20,GA,0,0,0
15-Mar-20,GJ,0,0,0
15-Mar-20,HP,0,0,0
15-Mar-20,HR,0,0,0
15-Mar-20,JH,0,0,0
15-Mar-20,JK,0,0,0
15-Mar-20,KA,0,0,0
15-Mar-20,KL,5,0,0
15-Mar-20,LA,0,0,0
15-Mar-20,LD,0,0,0
15-Mar-20,MH,18,0,0
15-Mar-20,ML,0,0,0
15-Mar-20,MN,0,0,0
15-Mar-20,MP,0,0,0
15-Mar-20,MZ,0,0,0
15-Mar-20,NL,0,0,0
15-Mar-20,OR,0,0,0
15-Mar-20,PB,0,0,0
15-Mar-20,PY,0,0,0
15-Mar-20,RJ,1,0,2
15-Mar-20,SK,0,0,0
15-Mar-20,TG,2,0,1
15-Mar-20,TN,0,0,0
15-Mar-20,TR,0,0,0
15-Mar-20,TT,27,0,4
15-Mar-20,UN,0,0,0
15-Mar-20,UP,1,0,0
15-Mar-20,UT,0,0,0
15-Mar-20,WB,0,0,0
15-May-20,AN,0,0,0
15-May-20,AP,102,0,60
15-May-20,AR,0,0,0
15-May-20,AS,3,0,1
15-May-20,BR,34,0,28
15-May-20,CH,0,0,3
15-May-20,CT,6,0,0
15-May-20,DD,0,0,0
15-May-20,DL,425,8,473
15-May-20,DN,0,0,0
15-May-20,GA,0,0,0
15-May-20,GJ,340,20,282
15-May-20,HP,2,0,0
15-May-20,HR,36,2,25
15-May-20,JH,8,0,10
15-May-20,JK,30,0,28
15-May-20,KA,69,1,20
15-May-20,KL,16,0,0
15-May-20,LA,0,0,2
15-May-20,LD,0,0,0
15-May-20,MH,1576,49,475
15-May-20,ML,0,0,0
15-May-20,MN,0,0,0
15-May-20,MP,169,2,112
15-May-20,MZ,0,0,0
15-May-20,NL,0,0,0
15-May-20,OR,65,0,8
15-May-20,PB,-3,0,82
15-May-20,PY,0,0,0
15-May-20,RJ,213,0,91
15-May-20,SK,0,0,0
15-May-20,TG,40,0,7
15-May-20,TN,434,5,359
15-May-20,TR,0,0,13
15-May-20,TT,3808,104,2234
15-May-20,UN,0,0,0
15-May-20,UP,155,7,93
15-May-20,UT,4,0,1
15-May-20,WB,84,10,61
16-Apr-20,AN,0,0,1
16-Apr-20,AP,9,0,0
16-Apr-20,AR,0,0,0
16-Apr-20,AS,2,0,3
16-Apr-20,BR,11,0,8
16-Apr-20,CH,0,0,0
16-Apr-20,CT,3,0,6
16-Apr-20,DD,0,0,0
16-Apr-20,DL,62,6,11
16-Apr-20,DN,0,0,0
16-Apr-20,GA,0,0,0
16-Apr-20,GJ,163,3,9
16-Apr-20,HP,0,0,3
16-Apr-20,HR,11,0,8
16-Apr-20,JH,1,0,0
16-Apr-20,JK,14,0,2
16-Apr-20,KA,36,1,2
16-Apr-20,KL,7,0,27
16-Apr-20,LA,0,0,2
16-Apr-20,LD,0,0,0
16-Apr-20,MH,285,7,5
16-Apr-20,ML,2,0,0
16-Apr-20,MN,0,0,0
16-Apr-20,MP,226,2,6
16-Apr-20,MZ,0,0,0
16-Apr-20,NL,0,0,0
16-Apr-20,OR,0,0,0
16-Apr-20,PB,11,1,2
16-Apr-20,PY,0,0,0
16-Apr-20,RJ,55,0,17
16-Apr-20,SK,0,0,0
16-Apr-20,TG,50,0,68
16-Apr-20,TN,25,1,62
16-Apr-20,TR,0,0,0
16-Apr-20,TT,1061,26,258
16-Apr-20,UN,0,0,0
16-Apr-20,UP,70,2,11
16-Apr-20,UT,0,0,0
16-Apr-20,WB,18,3,5
16-Jun-20,AN,3,0,0
16-Jun-20,AP,264,2,128
16-Jun-20,AR,4,0,0
16-Jun-20,AS,201,0,206
16-Jun-20,BR,148,1,345
16-Jun-20,CH,8,0,1
16-Jun-20,CT,69,0,91
16-Jun-20,DD,0,0,0
16-Jun-20,DL,1859,437,73
16-Jun-20,DN,15,0,7
16-Jun-20,GA,37,0,0
16-Jun-20,GJ,524,28,418
16-Jun-20,HP,4,0,19
16-Jun-20,HR,550,18,183
16-Jun-20,JH,46,0,121
16-Jun-20,JK,78,1,177
16-Jun-20,KA,317,7,322
16-Jun-20,KL,79,0,60
16-Jun-20,LA,94,0,3
16-Jun-20,LD,0,0,0
16-Jun-20,MH,2701,1409,1802
16-Jun-20,ML,0,0,2
16-Jun-20,MN,10,0,8
16-Jun-20,MP,148,11,249
16-Jun-20,MZ,4,0,0
16-Jun-20,NL,2,0,15
16-Jun-20,OR,108,0,120
16-Jun-20,PB,104,1,18
16-Jun-20,PY,14,0,4
16-Jun-20,RJ,235,7,177
16-Jun-20,SK,0,0,0
16-Jun-20,TG,213,4,261
16-Jun-20,TN,1515,49,1438
16-Jun-20,TR,1,0,123
16-Jun-20,TT,11086,2004,7226
16-Jun-20,UN,712,0,0
16-Jun-20,UP,507,18,294
16-Jun-20,UT,97,1,27
16-Jun-20,WB,415,10,534
16-Mar-20,AN,0,0,0
16-Mar-20,AP,0,0,0
16-Mar-20,AR,0,0,0
16-Mar-20,AS,0,0,0
16-Mar-20,BR,0,0,0
16-Mar-20,CH,0,0,0
16-Mar-20,CT,0,0,0
16-Mar-20,DD,0,0,0
16-Mar-20,DL,0,0,0
16-Mar-20,DN,0,0,0
16-Mar-20,GA,0,0,0
16-Mar-20,GJ,0,0,0
16-Mar-20,HP,0,0,0
16-Mar-20,HR,0,0,0
16-Mar-20,JH,0,0,0
16-Mar-20,JK,1,0,0
16-Mar-20,KA,1,0,0
16-Mar-20,KL,3,0,0
16-Mar-20,LA,0,0,0
16-Mar-20,LD,0,0,0
16-Mar-20,MH,6,0,0
16-Mar-20,ML,0,0,0
16-Mar-20,MN,0,0,0
16-Mar-20,MP,0,0,0
16-Mar-20,MZ,0,0,0
16-Mar-20,NL,0,0,0
16-Mar-20,OR,1,0,0
16-Mar-20,PB,0,0,0
16-Mar-20,PY,1,0,0
16-Mar-20,RJ,0,0,0
16-Mar-20,SK,0,0,0
16-Mar-20,TG,1,0,0
16-Mar-20,TN,0,0,1
16-Mar-20,TR,0,0,0
16-Mar-20,TT,15,0,1
16-Mar-20,UN,0,0,0
16-Mar-20,UP,0,0,0
16-Mar-20,UT,1,0,0
16-Mar-20,WB,0,0,0
16-May-20,AN,0,0,0
16-May-20,AP,48,1,101
16-May-20,AR,0,0,0
16-May-20,AS,3,0,0
16-May-20,BR,145,1,33
16-May-20,CH,0,0,11
16-May-20,CT,1,0,2
16-May-20,DD,0,0,0
16-May-20,DL,438,6,408
16-May-20,DN,0,0,0
16-May-20,GA,5,0,0
16-May-20,GJ,1057,19,273
16-May-20,HP,2,0,4
16-May-20,HR,33,0,50
16-May-20,JH,6,0,16
16-May-20,JK,108,1,29
16-May-20,KA,36,0,16
16-May-20,KL,11,0,4
16-May-20,LA,0,0,0
16-May-20,LD,0,0,0
16-May-20,MH,1606,67,524
16-May-20,ML,0,0,0
16-May-20,MN,4,0,0
16-May-20,MP,195,4,32
16-May-20,MZ,0,0,0
16-May-20,NL,0,0,0
16-May-20,OR,0,0,30
16-May-20,PB,14,0,952
16-May-20,PY,1,0,0
16-May-20,RJ,213,1,215
16-May-20,SK,0,0,0
16-May-20,TG,55,0,12
16-May-20,TN,477,4,939
16-May-20,TR,11,0,22
16-May-20,TT,4794,120,4012
16-May-20,UN,0,0,0
16-May-20,UP,201,9,276
16-May-20,UT,9,0,0
16-May-20,WB,115,7,63
17-Apr-20,AN,1,0,0
17-Apr-20,AP,38,0,15
17-Apr-20,AR,0,0,0
17-Apr-20,AS,0,0,4
17-Apr-20,BR,2,0,0
17-Apr-20,CH,0,0,0
17-Apr-20,CT,0,0,1
17-Apr-20,DD,0,0,0
17-Apr-20,DL,67,4,20
17-Apr-20,DN,0,0,0
17-Apr-20,GA,0,0,0
17-Apr-20,GJ,170,5,13
17-Apr-20,HP,3,0,0
17-Apr-20,HR,8,0,21
17-Apr-20,JH,3,0,0
17-Apr-20,JK,14,1,4
17-Apr-20,KA,44,0,6
17-Apr-20,KL,1,0,10
17-Apr-20,LA,0,0,0
17-Apr-20,LD,0,0,0
17-Apr-20,MH,120,7,31
17-Apr-20,ML,0,0,0
17-Apr-20,MN,0,0,0
17-Apr-20,MP,146,14,0
17-Apr-20,MZ,0,0,0
17-Apr-20,NL,0,0,0
17-Apr-20,OR,0,0,2
17-Apr-20,PB,14,0,1
17-Apr-20,PY,0,0,0
17-Apr-20,RJ,98,6,19
17-Apr-20,SK,0,0,0
17-Apr-20,TG,66,0,0
17-Apr-20,TN,56,0,103
17-Apr-20,TR,0,0,0
17-Apr-20,TT,922,38,273
17-Apr-20,UN,0,0,0
17-Apr-20,UP,44,1,14
17-Apr-20,UT,3,0,0
17-Apr-20,WB,24,0,9
17-Jun-20,AN,0,0,0
17-Jun-20,AP,351,2,128
17-Jun-20,AR,4,0,3
17-Jun-20,AS,184,0,231
17-Jun-20,BR,130,0,205
17-Jun-20,CH,5,0,4
17-Jun-20,CT,80,0,165
17-Jun-20,DD,0,0,0
17-Jun-20,DL,2414,67,957
17-Jun-20,DN,5,0,3
17-Jun-20,GA,27,0,11
17-Jun-20,GJ,520,27,348
17-Jun-20,HP,25,0,7
17-Jun-20,HR,560,12,204
17-Jun-20,JH,57,1,30
17-Jun-20,JK,108,1,133
17-Jun-20,KA,204,8,348
17-Jun-20,KL,75,0,90
17-Jun-20,LA,38,0,7
17-Jun-20,LD,0,0,0
17-Jun-20,MH,3307,114,1315
17-Jun-20,ML,-1,0,3
17-Jun-20,MN,52,0,33
17-Jun-20,MP,161,6,236
17-Jun-20,MZ,0,0,0
17-Jun-20,NL,14,0,0
17-Jun-20,OR,175,0,73
17-Jun-20,PB,126,6,77
17-Jun-20,PY,29,1,10
17-Jun-20,RJ,326,5,505
17-Jun-20,SK,2,0,0
17-Jun-20,TG,269,1,44
17-Jun-20,TN,2174,48,842
17-Jun-20,TR,43,0,0
17-Jun-20,TT,13108,341,6890
17-Jun-20,UN,589,0,0
17-Jun-20,UP,583,30,335
17-Jun-20,UT,81,1,38
17-Jun-20,WB,391,11,505
17-Mar-20,AN,0,0,0
17-Mar-20,AP,0,0,0
17-Mar-20,AR,0,0,0
17-Mar-20,AS,0,0,0
17-Mar-20,BR,0,0,0
17-Mar-20,CH,0,0,0
17-Mar-20,CT,0,0,0
17-Mar-20,DD,0,0,0
17-Mar-20,DL,1,0,0
17-Mar-20,DN,0,0,0
17-Mar-20,GA,0,0,0
17-Mar-20,GJ,0,0,0
17-Mar-20,HP,0,0,0
17-Mar-20,HR,1,0,0
17-Mar-20,JH,0,0,0
17-Mar-20,JK,0,0,0
17-Mar-20,KA,2,0,0
17-Mar-20,KL,0,0,0
17-Mar-20,LA,0,0,0
17-Mar-20,LD,0,0,0
17-Mar-20,MH,3,1,0
17-Mar-20,ML,0,0,0
17-Mar-20,MN,0,0,0
17-Mar-20,MP,0,0,0
17-Mar-20,MZ,0,0,0
17-Mar-20,NL,0,0,0
17-Mar-20,OR,0,0,0
17-Mar-20,PB,0,0,0
17-Mar-20,PY,0,0,0
17-Mar-20,RJ,0,0,0
17-Mar-20,SK,0,0,0
17-Mar-20,TG,1,0,0
17-Mar-20,TN,0,0,0
17-Mar-20,TR,0,0,0
17-Mar-20,TT,11,1,1
17-Mar-20,UN,0,0,0
17-Mar-20,UP,2,0,1
17-Mar-20,UT,0,0,0
17-Mar-20,WB,1,0,0
17-May-20,AN,0,0,0
17-May-20,AP,25,1,103
17-May-20,AR,0,0,0
17-May-20,AS,8,0,1
17-May-20,BR,142,0,0
17-May-20,CH,0,0,0
17-May-20,CT,18,0,1
17-May-20,DD,0,0,0
17-May-20,DL,422,19,276
17-May-20,DN,0,0,0
17-May-20,GA,9,0,0
17-May-20,GJ,391,34,191
17-May-20,HP,2,0,1
17-May-20,HR,23,1,48
17-May-20,JH,6,0,0
17-May-20,JK,62,1,33
17-May-20,KA,55,1,13
17-May-20,KL,14,0,0
17-May-20,LA,0,0,0
17-May-20,LD,0,0,0
17-May-20,MH,2347,63,600
17-May-20,ML,0,0,0
17-May-20,MN,0,0,0
17-May-20,MP,187,5,88
17-May-20,MZ,0,0,0
17-May-20,NL,0,0,0
17-May-20,OR,91,1,24
17-May-20,PB,18,3,109
17-May-20,PY,0,0,0
17-May-20,RJ,242,5,111
17-May-20,SK,0,0,0
17-May-20,TG,42,0,21
17-May-20,TN,639,4,634
17-May-20,TR,-2,0,21
17-May-20,TT,5049,152,2538
17-May-20,UN,0,0,0
17-May-20,UP,206,8,195
17-May-20,UT,1,0,1
17-May-20,WB,101,6,67
18-Apr-20,AN,2,0,0
18-Apr-20,AP,31,2,7
18-Apr-20,AR,0,0,0
18-Apr-20,AS,0,0,3
18-Apr-20,BR,1,1,5
18-Apr-20,CH,2,0,0
18-Apr-20,CT,0,0,1
18-Apr-20,DD,0,0,0
18-Apr-20,DL,186,1,135
18-Apr-20,DN,0,0,0
18-Apr-20,GA,0,0,0
18-Apr-20,GJ,277,12,7
18-Apr-20,HP,1,0,0
18-Apr-20,HR,9,0,14
18-Apr-20,JH,1,0,0
18-Apr-20,JK,13,0,9
18-Apr-20,KA,25,1,16
18-Apr-20,KL,4,0,2
18-Apr-20,LA,0,0,0
18-Apr-20,LD,0,0,0
18-Apr-20,MH,327,10,34
18-Apr-20,ML,2,0,0
18-Apr-20,MN,0,0,0
18-Apr-20,MP,92,0,57
18-Apr-20,MZ,0,0,0
18-Apr-20,NL,0,0,0
18-Apr-20,OR,1,0,3
18-Apr-20,PB,23,2,1
18-Apr-20,PY,0,0,3
18-Apr-20,RJ,122,4,17
18-Apr-20,SK,0,0,0
18-Apr-20,TG,43,0,0
18-Apr-20,TN,49,0,82
18-Apr-20,TR,0,0,0
18-Apr-20,TT,1371,35,426
18-Apr-20,UN,0,0,0
18-Apr-20,UP,126,0,26
18-Apr-20,UT,2,0,0
18-Apr-20,WB,32,2,4
18-Jun-20,AN,1,0,2
18-Jun-20,AP,425,2,131
18-Jun-20,AR,0,0,1
18-Jun-20,AS,209,1,206
18-Jun-20,BR,100,5,185
18-Jun-20,CH,4,0,0
18-Jun-20,CT,82,0,103
18-Jun-20,DD,0,0,0
18-Jun-20,DL,2877,65,3884
18-Jun-20,DN,4,0,2
18-Jun-20,GA,49,0,13
18-Jun-20,GJ,510,31,389
18-Jun-20,HP,10,0,5
18-Jun-20,HR,386,4,604
18-Jun-20,JH,23,1,47
18-Jun-20,JK,149,7,230
18-Jun-20,KA,210,12,176
18-Jun-20,KL,97,1,89
18-Jun-20,LA,0,0,3
18-Jun-20,LD,0,0,0
